purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO001881,SUP029,PRO00013,202,29-08-2023,24-09-2023,Pending
PO001882,SUP003,ITM00126,545,07-01-2023,19-01-2023,Cancelled
PO001883,SUP010,PRO00133,173,18-09-2025,14-10-2025,In Transit
PO001884,SUP010,ITM00023,,15-09-2024,01-10-2024,In Transit
PO001885,SUP005,PROD00164,112,09-04-2023,30-04-2023,Delayed
PO001886,SUP028,PRO00180,306,18-09-2023,11-10-2023,Pending
PO001887,SUP027,PROD00185,142,25-02-2024,21-03-2024,Cancelled
PO001888,SUP020,ITM00139,101,08-06-2023,21-07-2023,
PO001889,SUP002,PRO00148,201,30-07-2025,22-08-2025,Delayed
PO001890,SUP022,SKU00154,540,20-02-2023,11-03-2023,Cancelled
PO001891,SUP023,PROD00167,478,03-12-2023,14-01-2024, Pending 
PO001892,SUP027,ITM00114,334,20-08-2025,06-10-2025,Delivered
PO001893,SUP010,PRO00010,543,21-03-2025,16-04-2025,Cancelled
PO001894,SUP001,ITM00021,104,10-09-2025,28-10-2025,Delivered
PO001895,SUP006,ITM00176,198,12-05-2025,15-06-2025,Pending
PO001896,SUP005,PRO00052,119,24-02-2025,11-03-2025,Cancelled
PO001897,SUP014,PRO00074,338,14-07-2023,23-07-2023,Delivered
PO001898,SUP011,SKU00159,500,14-09-2024,29-09-2024,Delivered
PO001899,SUP016,PRO00047,312,03-09-2025,03-10-2025,Delayed
PO001900,SUP003,SKU00094,465,22-07-2023,07-09-2023,Pending
PO001901,SUP022,PRO00047,451,16-07-2023,31-07-2023,Pending
PO001902,SUP017,PRO00097,412,04-06-2025,04-07-2025,Delayed
PO001903,SUP015,PRO00053,158,10-10-2024,07-11-2024,Pending
PO001904,SUP019,PRO00005,180,14-04-2023,06-05-2023,Cancelled
PO001905,SUP025,ITM00011,85,27-08-2024,01-09-2024,In Transit
PO001906,SUP010,ITM00135,136,30-11-2024,17-01-2025,In Transit
PO001907,SUP005,PRO00131,510,16-01-2025,23-01-2025,Delayed
PO001908,SUP014,PROD00024,,06-12-2024,15-12-2024,Delayed
PO001909,SUP013,SKU00179,119,09-06-2024,16-06-2024,In Transit
PO001910,SUP025,PRO00193,226,02-07-2023,20-07-2023,In Transit
PO001911,SUP009,SKU00138,260,04-07-2024,06-08-2024,Cancelled
PO001912,SUP023,PROD00008,234,29-03-2024,11-04-2024,Delivered
PO001913,SUP015,ITM00034,293,13-08-2023,28-09-2023,Cancelled
PO001914,SUP026,PRO00027,267,11-02-2025,16-02-2025,Delayed
PO001915,SUP016,PRO00148,72,30-06-2025,16-08-2025,Delayed
PO001916,SUP013,ITM00134,507,15-08-2023,17-09-2023,Pending
PO001917,SUP001,ITM00015,431,01-03-2024,12-04-2024,Delivered
PO001918,SUP027,PRO00162,283,27-05-2024,01-07-2024,In Transit
PO001919,SUP011,PROD00192,437,23-07-2023,16-08-2023,Pending
PO001920,SUP030,ITM00099,277,02-03-2023,06-04-2023,Delivered
PO001921,SUP016,SKU00143,101,29-03-2024,10-05-2024,In Transit
PO001922,SUP028,SKU00170,174,19-06-2023,06-08-2023,Pending
PO001923,SUP012,PRO00115,433,22-03-2023,29-03-2023,Pending
PO001924,SUP030,ITM00110,105,15-11-2023,22-12-2023,Delayed
PO001925,SUP006,ITM00050,224,22-07-2025,03-08-2025,Delivered
PO001926,SUP004,PRO00085,277,26-07-2024,31-08-2024,Pending
PO001927,SUP007,ITM00021,320,26-11-2024,17-12-2024,Delayed 
PO001928,SUP001,PROD00073,180,13-10-2023,20-11-2023,Pending
PO001929,SUP009,ITM00040,395,10-10-2024,16-11-2024,Delayed
PO001930,SUP017,ITM00105,505,09-04-2024,04-05-2024,Cancelled
PO001931,SUP016,PRO00068,395,23-03-2025,06-04-2025,Pending
PO001932,SUP020,PRO00037,525,29-03-2025,18-05-2025,Pending
PO001933,SUP027,ITM00058,265,17-02-2025,10-03-2025,Cancelled
PO001934,SUP029,ITM00105,262,29-05-2024,07-07-2024,Cancelled
PO001935,SUP020,SKU00072,334,06-03-2025,25-04-2025,Delayed
PO001936,SUP001,PRO00060,224,19-08-2024,24-08-2024,Delivered
PO001937,SUP003,PROD00051,159,,02-02-2024,Delayed
PO001938,SUP017,PRO00039,72,23-06-2023,11-07-2023,Pending
PO001939,SUP023,SKU00009,520,01-08-2023,06-09-2023,Cancelled
PO001940,SUP030,SKU00142,471,16-06-2025,10-07-2025,In Transit
PO001941,SUP001,PROD00048,495,22-07-2023,07-09-2023,Delayed
PO001942,SUP004,PROD00106,512,23-05-2025,09-06-2025,Delayed
PO001943,SUP016,SKU00089,135,16-07-2023,16-08-2023,Pending
PO001944,SUP009,PRO00003,76,25-06-2024,02-07-2024,Cancelled
PO001945,SUP013,SKU00140,88,21-01-2024,17-02-2024,Pending
PO001946,SUP012,PRO00148,451,10-02-2024,08-03-2024,Cancelled
PO001947,SUP029,SKU00169,307,09-07-2023,14-07-2023,Pending
PO001948,SUP015,ITM00023,182,,17-04-2024,Cancelled
PO001949,SUP023,PROD00132,165,24-05-2023,05-06-2023,In Transit
PO001950,SUP025,SKU00046,160,01-10-2023,30-10-2023,Pending
PO001951,SUP011,SKU00196,114,18-08-2024,08-09-2024,Delivered
PO001952,SUP028,PROD00090,50,30-05-2023,04-07-2023,In Transit
PO001953,SUP026,SKU00143,286,27-08-2024,12-09-2024,In Transit
PO001954,SUP021,ITM00071,54,01-01-2024,19-01-2024,Pending
PO001955,SUP004,SKU00072,524,03-03-2024,16-04-2024,Cancelled
PO001956,SUP030,SKU00143,221,07-10-2024,15-11-2024,In Transit
PO001957,SUP015,PRO00028,537,11-07-2023,10-08-2023,In Transit
PO001958,SUP001,PROD00121,123,24-07-2024,30-08-2024,Delayed
PO001959,SUP008,PRO00109,156,01-10-2024,04-11-2024,Delivered
PO001960,SUP021,ITM00110,167,17-09-2024,11-10-2024,Delayed
PO001961,SUP010,PRO00012,546,19-05-2023,11-06-2023,Pending
PO001962,SUP027,PRO00053,144,02-01-2023,20-01-2023,In Transit
PO001963,SUP006,PRO00163,90,18-11-2023,26-12-2023,Pending
PO001964,SUP021,ITM00112,107,28-06-2023,10-07-2023,In Transit 
PO001965,SUP020,PRO00017,70,28-08-2023,07-10-2023,Pending
PO001966,SUP019,PROD00048,84,,17-04-2023,Cancelled
PO001967,SUP012,PRO00028,247,02-02-2024,06-03-2024,Delayed
PO001968,SUP009,PROD00129,,23-02-2024,24-03-2024,Delivered
PO001969,SUP026,PROD00107,446,08-03-2024,07-04-2024,Delivered
PO001970,SUP026,ITM00040,209,20-01-2024,16-02-2024,In Transit
PO001971,SUP029,PROD00018,408,25-06-2024,30-06-2024,Delayed
PO001972,SUP013,ITM00023,255,21-08-2024,14-09-2024,Cancelled
PO001973,SUP008,PRO00157,54,06-04-2025,09-05-2025,In Transit
PO001974,SUP027,PRO00195,399,31-08-2025,02-10-2025,Pending
PO001975,SUP006,PRO00162,535,08-11-2023,23-11-2023,In Transit
PO001976,SUP020,ITM00033,442,24-03-2025,27-04-2025,In Transit
PO001977,SUP018,PRO00115,291,16-05-2023,26-05-2023,Cancelled
PO001978,SUP005,PRO00095,289,01-03-2023,12-04-2023,Cancelled
PO001979,SUP015,SKU00083,284,18-07-2023,06-08-2023,Delayed
PO001980,SUP026,PROD00084,399,03-06-2023,12-07-2023,Delivered
PO001981,SUP022,SKU00088,427,06-03-2024,14-03-2024,In Transit
PO001982,SUP026,PROD00107,388,22-03-2023,24-04-2023,In Transit
PO001983,SUP028,PRO00161,354,05-02-2025,06-03-2025,Cancelled
PO001984,SUP018,PRO00085,414,,14-06-2024,In Transit
PO001985,SUP019,PRO00012,498,22-10-2023,31-10-2023,Pending
PO001986,SUP019,PRO00131,376,14-08-2023,29-08-2023,In Transit
PO001987,SUP014,PRO00081,497,14-08-2024,09-09-2024,Pending
PO001988,SUP007,PROD00016,442,05-02-2025,09-03-2025,Delivered
PO001989,SUP010,PROD00008,396,25-06-2025,21-07-2025,Cancelled
PO001990,SUP004,ITM00126,278,25-10-2024,29-11-2024,Pending
PO001991,SUP005,PROD00056,75,20-01-2023,25-02-2023,Delayed
PO001992,SUP001,PRO00150,480,24-07-2023,12-08-2023,Delivered
PO001993,SUP020,SKU00154,408,15-11-2023,19-12-2023,In Transit
PO001994,SUP009,SKU00072,97,04-07-2023,27-07-2023,Pending
PO001995,SUP021,PROD00056,406,23-07-2023,22-08-2023,Pending
PO001996,SUP017,ITM00063,325,31-03-2024,09-05-2024,Delivered
PO001997,SUP016,PROD00090,336,28-07-2023,10-08-2023,Pending
PO001998,SUP017,SKU00093,357,04-12-2023,19-12-2023,Cancelled
PO001999,SUP009,PRO00014,403,13-01-2025,18-02-2025,In Transit
PO002000,SUP001,PRO00038,240,17-07-2025,22-07-2025,Delivered
PO002001,SUP012,PRO00155,84,28-05-2025,20-06-2025,Cancelled
PO002002,SUP008,ITM00071,386,04-08-2023,04-09-2023,Pending
PO002003,SUP001,PROD00080,426,24-10-2023,08-11-2023,Delivered
PO002004,SUP009,ITM00040,171,06-12-2024,16-12-2024,Cancelled
PO002005,SUP027,SKU00101,83,28-07-2023,04-08-2023,In Transit
PO002006,SUP006,PRO00156,302,,18-05-2023,Pending
PO002007,SUP019,PROD00199,484,06-12-2023,09-01-2024,Pending
PO002008,SUP011,PROD00102,247,03-12-2024,12/24/2024,Delivered
PO002009,SUP025,PRO00085,299,03-09-2025,19-10-2025,Pending
PO002010,SUP005,ITM00034,175,17-12-2023,02-01-2024,In Transit
PO002011,SUP025,PROD00059,121,02-07-2023,09-08-2023,Cancelled
PO002012,SUP006,PRO00039,450,09-02-2025,31-03-2025,Delayed
PO002013,SUP006,SKU00120,363,12-01-2025,25-01-2025,Delayed
PO002014,SUP001,SKU00159,171,20-10-2023,23-11-2023,In Transit
PO002015,SUP006,PRO00029,,05-09-2023,06-10-2023,Cancelled
PO002016,SUP003,SKU00069,432,31-08-2023,18-09-2023,In Transit
PO002017,SUP006,SKU00120,353,29-04-2024,19-05-2024,Cancelled
PO002018,SUP016,ITM00091,113,20-08-2023,26-08-2023,Pending
PO002019,SUP018,PRO00068,361,28-05-2023,07-07-2023,Delayed
PO002020,SUP010,SKU00186,493,22-04-2023,26-05-2023,In Transit
PO002021,SUP002,SKU00188,394,27-07-2024,06-09-2024,Cancelled
PO002022,SUP030,ITM00033,502,19-03-2024,10-04-2024,Pending
PO002023,SUP016,ITM00139,479,19-07-2025,23-08-2025,Delivered
PO002024,SUP019,PRO00146,401,25-02-2024,23-03-2024,Cancelled
PO002025,SUP030,PRO00198,391,05-04-2024,26-04-2024,Cancelled
PO002026,SUP028,PROD00044,502,01-06-2024,06-11-2024,Pending
PO002027,SUP016,PRO00151,325,06-09-2023,14-10-2023,In Transit
PO002028,SUP017,ITM00077,492,08-06-2025,30-06-2025,Cancelled
PO002029,SUP006,PRO00193,73,24-05-2025,29-05-2025,Pending
PO002030,SUP005,PRO00037,464,21-03-2024,01-04-2024,Delayed
PO002031,SUP027,SKU00196,157,12-03-2023,17-03-2023,Pending
PO002032,SUP029,PROD00165,302,,22-12-2023,In Transit
PO002033,SUP011,PRO00068,190,16-11-2024,19-12-2024,In Transit
PO002034,SUP014,ITM00126,59,05-02-2024,14-03-2024,Delayed
PO002035,SUP016,PRO00013,328,29-08-2025,17-09-2025,Cancelled
PO002036,SUP021,ITM00065,127,28-07-2024,04-09-2024,Cancelled
PO002037,SUP020,PRO00092,408,06-10-2023,20-10-2023,In Transit
PO002038,SUP014,PROD00016,491,,22-10-2025,Cancelled
PO002039,SUP012,PROD00167,102,26-06-2024,09-08-2024,Delivered
PO002040,SUP001,PRO00007,501,16-01-2023,12-02-2023,Delayed
PO002041,SUP019,PRO00133,,19-08-2024,05-10-2024,Delivered
PO002042,SUP016,PRO00005,414,04-02-2025,01-03-2025,Delayed
PO002043,SUP023,PRO00198,203,21-07-2025,15-08-2025,Pending
PO002044,SUP030,ITM00011,374,08-07-2025,01-08-2025,Pending
PO002045,SUP002,PROD00185,525,23-01-2024,24-02-2024,Pending
PO002046,SUP015,PRO00047,107,21-08-2023,31-08-2023,Delayed
PO002047,SUP001,PROD00018,258,12-09-2023,21-10-2023,Cancelled
PO002048,SUP007,PRO00150,396,26-04-2023,29-05-2023,In Transit
PO002049,SUP010,SKU00152,488,27-12-2023,15-02-2024,Delayed
PO002050,SUP005,PRO00150,154,14-10-2023,25-10-2023,Delivered
PO002051,SUP020,ITM00023,415,20-04-2023,28-05-2023,Delayed
PO002052,SUP023,SKU00069,546,11-06-2023,16-07-2023,Pending
PO002053,SUP015,SKU00035,223,14-05-2023,12-06-2023, Delivered 
PO002054,SUP015,PROD00004,121,26-07-2023,03-09-2023,Delivered
PO002055,SUP015,PRO00007,120,03-01-2024,10-02-2024,Delayed 
PO002056,SUP028,SKU00083,475,10-02-2023,31-03-2023,In Transit
PO002057,SUP018,PROD00168,324,16-08-2025,14-09-2025,In Transit
PO002058,SUP010,PROD00117,536,21-01-2025,05-03-2025,Delivered
PO002059,SUP030,SKU00031,240,29-06-2023,12-07-2023,Delivered
PO002060,SUP001,PRO00119,498,23-09-2024,09-10-2024,Delivered
PO002061,SUP012,SKU00093,299,01-05-2024,01-06-2024, Delayed 
PO002062,SUP017,PRO00156,524,07-10-2024,19-10-2024,Delayed
PO002063,SUP014,PROD00075,168,20-12-2024,12-01-2025,Pending
PO002064,SUP006,ITM00105,402,04-03-2023,05-04-2023,Delivered
PO002065,SUP001,SKU00061,361,15-09-2023,11-10-2023,Delayed
PO002066,SUP022,PRO00053,300,11-07-2023,26-08-2023,Pending
PO002067,SUP004,SKU00194,156,11-07-2023,07-08-2023,In Transit
PO002068,SUP029,PROD00153,377,15-06-2024,01-08-2024,In Transit
PO002069,SUP006,PRO00029,141,13-09-2023,02-11-2023,Pending
PO002070,SUP015,ITM00015,320,12-02-2024,01-03-2024,In Transit
PO002071,SUP010,PROD00062,186,06-11-2023,20-11-2023,Delivered
PO002072,SUP027,PROD00167,,27-04-2023,27-05-2023,Delayed
PO002073,SUP011,PRO00180,183,03-12-2023,24-12-2023,Delayed
PO002074,SUP005,PROD00049,465,07-03-2023,22-03-2023,Delivered
PO002075,SUP022,SKU00122,522,25-01-2024,23-02-2024,In Transit
PO002076,SUP002,PROD00062,535,21-12-2023,24-01-2024,Cancelled
PO002077,SUP010,PROD00184,260,14-01-2025,14-02-2025,Delivered
PO002078,SUP009,SKU00124,375,18-01-2023,03-03-2023,In Transit
PO002079,SUP013,SKU00152,160,17-04-2023,21-05-2023,Pending
PO002080,SUP007,PROD00048,440,09-12-2023,17-01-2024,Cancelled
PO002081,SUP023,SKU00196,222,23-05-2025,05-07-2025,Delivered
PO002082,SUP013,PRO00014,438,29-08-2024,16-10-2024,In Transit
PO002083,SUP013,SKU00086,442,25-02-2025,03/16/2025,Delivered
PO002084,SUP009,PROD00174,254,22-04-2023,02-06-2023,Delayed
PO002085,SUP003,SKU00046,477,12-12-2024,22-12-2024,Delivered
PO002086,SUP013,SKU00009,445,25-01-2023,01-02-2023,Pending 
PO002087,SUP006,ITM00128,182,05-08-2024,18-08-2024,Pending
PO002088,SUP011,PRO00012,329,09-04-2024,21-04-2024,Pending
PO002089,SUP007,SKU00116,408,18-04-2023,25-05-2023,Cancelled
PO002090,SUP014,PRO00137,156,08-05-2025,06-06-2025,Cancelled
PO002091,SUP015,PRO00028,529,03-05-2024,08-06-2024,Delivered
PO002092,SUP011,ITM00015,508,15-12-2023,13-01-2024,Pending
PO002093,SUP007,PRO00060,398,14-11-2024,19-11-2024,Delayed
PO002094,SUP029,PRO00019,139,23-01-2025,18-02-2025,Cancelled
PO002095,SUP018,ITM00110,517,11-11-2024,26-12-2024, Pending 
PO002096,SUP006,PRO00097,243,08-02-2023,27-02-2023,Delivered
PO002097,SUP007,SKU00124,380,21-11-2023,04-01-2024,Delayed
PO002098,SUP017,PROD00121,525,02-03-2024,08-03-2024,Cancelled
PO002099,SUP018,SKU00072,193,06-07-2025,29-07-2025,Pending
PO002100,SUP018,SKU00057,214,19-01-2024,23-02-2024,Cancelled
PO002101,SUP030,ITM00096,427,29-01-2025,05-02-2025,Delivered
PO002102,SUP025,PROD00049,122,16-05-2025,11-06-2025,Delayed
PO002103,SUP018,PROD00165,233,18-02-2025,28-02-2025,Delivered
PO002104,SUP019,PROD00004,204,27-07-2024,31-08-2024,Delivered
PO002105,SUP029,ITM00091,545,01-05-2024,11-05-2024,Delivered
PO002106,SUP002,PRO00119,128,09-04-2025,04-05-2025,Cancelled
PO002107,SUP021,PRO00047,,16-05-2023,21-05-2023,In Transit
PO002108,SUP015,PRO00029,182,11-08-2025,14-09-2025,Pending
PO002109,SUP028,ITM00099,539,25-08-2024,29-09-2024,Pending
PO002110,SUP002,PROD00178,220,21-04-2024,10-06-2024,In Transit
PO002111,SUP023,SKU00026,354,08-09-2024,01-10-2024,Delayed
PO002112,SUP022,SKU00179,52,07-07-2023,08-08-2023,Cancelled
PO002113,SUP023,SKU00118,310,04-12-2023,03-01-2024,In Transit
PO002114,SUP019,PRO00037,119,01-12-2024,28-12-2024,In Transit
PO002115,SUP025,SKU00031,218,05-08-2024,27-08-2024,Pending
PO002116,SUP004,SKU00093,149,18-06-2025,29-07-2025,In Transit
PO002117,SUP007,PRO00195,175,25-12-2024,20-01-2025,Delivered
PO002118,SUP015,ITM00110,116,05-03-2025,11-04-2025,In Transit
PO002119,SUP010,PRO00003,418,10-12-2023,22-01-2024,Cancelled
PO002120,SUP005,PRO00146,499,30-10-2024,19-11-2024,In Transit
PO002121,SUP005,SKU00072,344,03-07-2024,18-07-2024,In Transit
PO002122,SUP025,ITM00110,392,07-05-2023,14-05-2023,Pending
PO002123,SUP012,PRO00042,203,10-05-2023,02-06-2023,Cancelled
PO002124,SUP010,SKU00188,368,12-07-2025,06-08-2025,Delayed
PO002125,SUP001,PRO00074,295,23-12-2023,08-01-2024,Delivered
PO002126,SUP004,SKU00120,159,24-04-2025,10-06-2025, Delayed
PO002127,SUP030,PROD00149,103,27-01-2024,05-02-2024,Delayed
PO002128,SUP005,PRO00198,87,09-07-2025,21-08-2025,Delayed
PO002129,SUP001,PRO00037,325,29-05-2025,17-07-2025,Pending
PO002130,SUP006,SKU00142,490,09-09-2025,12-10-2025,Delayed
PO002131,SUP015,PRO00146,379,01-08-2025,11-09-2025,Delivered
PO002132,SUP024,PRO00162,176,07/22/2025,09-09-2025,Delivered
PO002133,SUP027,PROD00084,492,16-03-2023,22-04-2023,Cancelled
PO002134,SUP014,PRO00014,206,05-04-2024,06-05-2024, Delivered 
PO002135,SUP008,SKU00103,269,11/27/2023,02-12-2023,Delivered
PO002136,SUP025,SKU00067,203,26-01-2025,08-02-2025,Pending
PO002137,SUP024,PRO00055,174,12-09-2024,10-10-2024,In Transit
PO002138,SUP019,PRO00064,307,06-12-2023,17-01-2024,In Transit
PO002139,SUP021,PRO00195,420,07-06-2024,06-07-2024,Pending
PO002140,SUP020,PROD00184,389,17-08-2024,17-09-2024, Delivered
PO002141,SUP014,ITM00111,317,16-10-2023,11-11-2023,Cancelled
PO002142,SUP023,SKU00116,180,02-08-2025,16-08-2025,Cancelled
PO002143,SUP023,PROD00075,378,08-01-2025,14-02-2025,Cancelled
PO002144,SUP021,PROD00171,115,16-03-2023,07-04-2023,Delivered
PO002145,SUP009,SKU00069,156,25-12-2023,01-01-2024,In Transit
PO002146,SUP020,PROD00117,98,24-08-2023,30-08-2023,Cancelled
PO002147,SUP029,SKU00067,81,07-09-2025,09/29/2025,Cancelled
PO002148,SUP010,PRO00068,161,23-06-2023,12-08-2023,Delayed
PO002149,SUP025,PRO00115,334,18-12-2024,16-01-2025,Delivered
PO002150,SUP017,SKU00196,439,24-06-2024,28-07-2024,Delivered
PO002151,SUP012,PRO00180,153,11-09-2024,04-10-2024,In Transit
PO002152,SUP003,PROD00006,338,22-09-2025,08-11-2025,Cancelled
PO002153,SUP016,ITM00114,198,10-11-2023,28-12-2023,In Transit
PO002154,SUP026,PRO00104,472,08-04-2024,25-05-2024,Delivered
PO002155,SUP012,PROD00167,358,17-09-2025,06-10-2025,In Transit
PO002156,SUP005,SKU00035,513,12-02-2023,26-02-2023,Pending
PO002157,SUP026,ITM00110,304,29-06-2025,13-08-2025,Cancelled
PO002158,SUP012,ITM00127,77,09-12-2024,16-12-2024,In Transit
PO002159,SUP015,ITM00091,469,03-10-2024,21-11-2024,Cancelled
PO002160,SUP020,PROD00084,437,10-08-2025,30-08-2025,Delayed
PO002161,SUP007,PROD00008,343,20-06-2023,12-07-2023,Delayed
PO002162,SUP012,ITM00172,79,21-06-2023,06/30/2023,
PO002163,SUP023,PROD00125,148,17-03-2023,03-04-2023,Delivered
PO002164,SUP015,PROD00185,79,05-08-2024,02-09-2024,Cancelled
PO002165,SUP018,PRO00095,168,11-09-2025,20-09-2025,In Transit
PO002166,SUP007,PROD00084,181,05-08-2025,06-09-2025,In Transit
PO002167,SUP022,PROD00090,526,08-07-2023,17-07-2023,Pending
PO002168,SUP026,PROD00129,472,02-09-2025,05-10-2025,In Transit
PO002169,SUP027,PROD00160,528,20-06-2023,31-07-2023,Delayed
PO002170,SUP022,PRO00055,128,17-08-2025,04-10-2025,Pending
PO002171,SUP019,PRO00053,53,28-07-2025,08-11-2025,In Transit
PO002172,SUP023,PRO00146,270,10-01-2023,13-02-2023,Delivered
PO002173,SUP011,SKU00061,120,06-12-2023,22-01-2024,In Transit
PO002174,SUP002,SKU00094,243,16-02-2023,03-04-2023,Cancelled
PO002175,SUP020,PRO00032,124,08-02-2025,21-03-2025,Delivered
PO002176,SUP030,PROD00171,541,12-10-2023,03-11-2023,Cancelled
PO002177,SUP018,SKU00188,430,30-08-2024,12-10-2024,Delayed
PO002178,SUP028,SKU00067,329,30-09-2024,10-10-2024,In Transit
PO002179,SUP005,PROD00045,263,12-09-2023,30-10-2023,Cancelled
PO002180,SUP015,ITM00166,124,04-01-2025,17-02-2025,Delivered
PO002181,SUP012,PRO00087,199,03-07-2023,09-07-2023,In Transit
PO002182,SUP013,ITM00091,288,15-04-2023,28-04-2023,Delayed 
PO002183,SUP014,PRO00029,462,30-06-2024,04-08-2024,Cancelled
PO002184,SUP021,SKU00138,208,01-06-2023,11-07-2023,Pending
PO002185,SUP013,SKU00035,139,20-05-2024,14-06-2024,Cancelled
PO002186,SUP013,PRO00133,59,15-05-2025,28-06-2025,Cancelled
PO002187,SUP020,SKU00141,97,01-07-2024,10-07-2024,Pending
PO002188,SUP008,PRO00097,513,14-05-2023,09-06-2023,Delivered
PO002189,SUP026,PRO00198,122,10-09-2024,19-10-2024, Delayed 
PO002190,SUP017,PROD00145,127,28-04-2024,04-06-2024,Cancelled
PO002191,SUP022,ITM00189,,30-05-2024,06-06-2024,In Transit
PO002192,SUP015,PROD00080,504,25-11-2023,02-01-2024,Cancelled
PO002193,SUP012,PRO00081,489,18-11-2023,04-12-2023,Pending
PO002194,SUP010,ITM00065,240,14-05-2024,31-05-2024,In Transit
PO002195,SUP015,PRO00100,334,26-08-2023,03-10-2023,Delayed
PO002196,SUP023,PRO00151,267,06-12-2023,16-12-2023,In Transit
PO002197,SUP023,PROD00044,529,10-07-2025,25-08-2025,Delayed
PO002198,SUP003,ITM00001,465,02-09-2025,17-10-2025,Delayed
PO002199,SUP003,ITM00065,500,17-01-2023,22-01-2023,Cancelled
PO002200,SUP007,ITM00001,466,30-04-2024,28-05-2024,Pending
PO002201,SUP012,ITM00158,190,20-02-2024,13-03-2024,Cancelled
PO002202,SUP011,PROD00075,375,09-08-2023,16-08-2023,Delayed
PO002203,SUP027,PRO00144,101,01-06-2023,25-06-2023,Delayed
PO002204,SUP025,PRO00180,122,16-09-2024,08-10-2024,Delayed
PO002205,SUP007,PRO00007,109,16-04-2024,05-06-2024,In Transit
PO002206,SUP030,PROD00073,382,24-06-2024,03-07-2024,Delayed
PO002207,SUP025,PRO00085,189,27-04-2023,10-05-2023,Pending
PO002208,SUP025,PROD00016,214,24-11-2024,02-01-2025,Delivered
PO002209,SUP014,SKU00190,275,,17-04-2025,In Transit
PO002210,SUP002,ITM00189,434,14-12-2024,25-01-2025,Pending
PO002211,SUP028,PRO00183,294,10-05-2024,20-05-2024,Delayed
PO002212,SUP019,SKU00170,97,26-02-2023,04-03-2023,Pending
PO002213,SUP030,PROD00016,273,06-01-2025,19-02-2025,Delayed
PO002214,SUP013,ITM00050,150,26-04-2023,21-05-2023,In Transit
PO002215,SUP007,SKU00116,296,20-02-2024,03-04-2024,Cancelled
PO002216,SUP022,PRO00100,56,17-08-2024,30-08-2024,In Transit
PO002217,SUP020,PRO00012,281,14-08-2024,29-09-2024,Delayed
PO002218,SUP016,PRO00003,132,04-03-2024,27-03-2024,Pending
PO002219,SUP014,PROD00062,79,25-04-2025,15-05-2025,Delivered
PO002220,SUP019,SKU00067,172,27-09-2024,24-10-2024,Delivered
PO002221,SUP013,PROD00048,56,03-03-2023,20-03-2023,Delivered
PO002222,SUP007,PRO00037,478,02-08-2025,17-08-2025,Delivered
PO002223,SUP012,PRO00028,534,19-01-2024,26-01-2024,In Transit
PO002224,SUP009,SKU00190,269,15-03-2025,29-03-2025,In Transit
PO002225,SUP025,PROD00153,285,29-03-2023,17-04-2023,Delivered
PO002226,SUP011,SKU00098,96,29-06-2025,16-07-2025,Delivered
PO002227,SUP011,SKU00188,162,21-03-2025,30-04-2025,Pending
PO002228,SUP007,SKU00173,403,29-03-2025,26-04-2025,Pending
PO002229,SUP024,ITM00105,130,24-05-2024,19-06-2024,Delivered
PO002230,SUP019,PROD00051,340,15-08-2024,22-09-2024,In Transit
PO002231,SUP008,SKU00173,263,23-09-2025,31-10-2025,Pending
PO002232,SUP008,SKU00143,231,11-12-2023,24-12-2023,Cancelled
PO002233,SUP004,PRO00100,115,14-03-2024,25-03-2024,Cancelled
PO002234,SUP025,PRO00092,414,27-06-2025,04-08-2025,Pending
PO002235,SUP008,SKU00057,316,01-12-2024,13-12-2024,Cancelled
PO002236,SUP022,SKU00140,479,04-08-2023,23-09-2023,Delivered
PO002237,SUP026,PROD00136,237,06-02-2025,12-02-2025,Pending
PO002238,SUP017,PROD00059,103,23-04-2025,15-05-2025,Delivered
PO002239,SUP024,PROD00160,139,06-06-2025,23-06-2025,Pending
PO002240,SUP018,PRO00087,496,10-10-2023,18-10-2023,In Transit
PO002241,SUP025,PROD00108,472,22-02-2024,05-04-2024,In Transit
PO002242,SUP018,PROD00178,218,11-02-2024,04-03-2024,
PO002243,SUP024,PROD00168,203,06-05-2024,22-06-2024,In Transit
PO002244,SUP023,SKU00089,132,04-02-2025,16-02-2025,Pending
PO002245,SUP009,SKU00181,215,10-04-2025,01-05-2025,Delivered
PO002246,SUP010,PROD00108,271,26-05-2025,04-07-2025,Pending
PO002247,SUP022,ITM00011,395,30-08-2023,23-09-2023,Delayed
PO002248,SUP021,ITM00040,323,27-01-2025,17-03-2025,In Transit
PO002249,SUP015,PROD00045,149,20-12-2024,08-01-2025,In Transit
